Image,Name,Scientific Name,Weight(KG),Height(CM),Conservation Status,Habitat,Diet,Age
augimg/Chlorocebus sabaeus/ximage52.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles paniscus/bimage8.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Erythrocebus patas/ximage76.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saguinus oedipus/yimage0.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca mulatta/orgi-image79.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Plecturocebus moloch/zimage10.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca mulatta/zimage1.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Theropithecus gelada/ximage5.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cercopithecus ascanius/cimage10.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Hylobates moloch/yimage20.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saimiri boliviensis/image10.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Presbytis spp/aimage21.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saimiri spp/dimage15.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Hylobates klossii/orgi-image70.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Papio cynocephalus/ximage7.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca pagensis/aimage25.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Lagothrix spp/ximage16.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Callithrix spp/image71.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cebus albifrons/ximage69.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Propithecus perrieri/yimage59.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Brachyteles hypoxanthus/ximage6.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca fuscata/ximage55.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Hylobatidae family/bimages74.jpg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cebus albifrons/orgi-image69.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saimiri spp/orgi-image57.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Pithecia spp/zimage49.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Colobus guereza/orgi-image37.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Propithecus perrieri/orgi-image26.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Presbytis spp/dimage67.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Hylobates moloch/canimal-gallery_javan-gibbon_2.jpg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Chlorocebus sabaeus/ximage10.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rhinopithecus avunculus/dimage63.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles marginatus/zimage19.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Aotus spp/bimage27.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Piliocolobus waldronae/aimage4.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Nasalis larvatus/zimage40.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cercopithecus roloway/ximage36.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles spp/ximage78.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus cristatus/zimage92.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Colobus guereza/orgi-image5.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Piliocolobus rufomitratus/cimage11.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Leontopithecus chrysomelas/aimage24.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Mandrillus sphinx/image64.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Aotus spp/cimage28.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus phayrei/ximage25.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Plecturocebus geoffroyi/aimage49.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Colobus guereza/yimage24.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cercopithecus neglectus/dimage66.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Nasalis larvatus/dimage57.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Semnopithecus spp/aimage11.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Nomascus leucogenys/ximage60.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Callithrix spp/bimage63.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca mulatta/orgi-image94.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca sylvanus/zimage27.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cebus spp/orgi-image9.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rhinopithecus avunculus/orgi-image63.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus vetulus/yimage5.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/ Piliocolobus kirkii/orgi-image13.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rhinopithecus avunculus/zimage28.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Pithecia spp/aimage75.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca mulatta/ximage41.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Plecturocebus moloch/dimage4.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus delacouri/bimage63.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Alouatta spp/aimage27.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles fusciceps/zimage95.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Leontopithecus rosalia/orgi-image17.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Hylobates klossii/bimage60.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saguinus imperator/aimage12.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles paniscus/aimage55.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Alouatta spp/dimage24.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus auratus/aimage94.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rhinopithecus roxellana/bimage7.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles belzebuth/yimage36.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles belzebuth/zimage92.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Presbytis spp/aimage71.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Semnopithecus spp/yimage53.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rhinopithecus roxellana/bimage38.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Semnopithecus priam/zimage0.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Colobus guereza/image53.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca mulatta/cimage72.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Callithrix spp/dimage11.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles geoffroyi/aimage18.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Pygathrix nemaeus/aimage34.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cercopithecus ascanius/bimage39.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles spp/dimage5.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Piliocolobus rufomitratus/cimage21.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus poliocephalus/dimage15.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles fusciceps/ximage48.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca fuscata/bimage14.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus obscurus/zimage21.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Presbytis spp/aimage84.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles belzebuth/cimage22.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rhinopithecus avunculus/yimage5.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Mandrillus sphinx/bimage94.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Propithecus perrieri/yimage15.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus phayrei/orgi-image68.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Hylobates moloch/bsilvery-gibbon-217573.jpg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cercopithecus roloway/bimage10.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles fusciceps/yimage36.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles fusciceps/orgi-image11.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles marginatus/dimage82.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cebus spp/orgi-image0.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca fuscata/ximage33.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Semnopithecus spp/aimage23.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Semnopithecus priam/zimage12.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Hylobates moloch/zMoloch-20210525-Ctb.jpg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Brachyteles hypoxanthus/zimage38.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Semnopithecus spp/bimage40.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus vetulus/image22.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Presbytis spp/bimage61.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Papio spp/dimage89.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus vetulus/orgi-image96.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca spp/orgi-image66.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Leontopithecus rosalia/image81.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Chlorocebus sabaeus/dimage70.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cercopithecus ascanius/ximage2.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca pagensis/zimage40.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Colobus guereza/cimage13.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saguinus oedipus/zimage8.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Aotus spp/orgi-image66.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Propithecus perrieri/yimage46.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Gorilla beringei beringei/cimage65.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Pithecia spp/bimage55.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Plecturocebus geoffroyi/cimage9.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/ Piliocolobus kirkii/yimage53.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca silenus/bimage4.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Presbytis spp/bimage17.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Hylobatidae family/aimage1.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus phayrei/cimage22.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/ Piliocolobus kirkii/cimage63.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/ Piliocolobus kirkii/ximage11.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saguinus spp/zimage41.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Pygathrix cinerea/aimage95.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rhinopithecus roxellana/image62.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Alouatta spp/dimage62.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus obscurus/yimage27.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cercopithecus roloway/aimage21.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Chlorocebus sabaeus/bimage91.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Oreonax flavicauda/cimage23.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca silenus/cimage27.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Erythrocebus patas/cimage20.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles marginatus/bimage72.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Piliocolobus waldronae/yimage7.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Nomascus hainanus/orgi-image9.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles belzebuth/orgi-image2.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca radiata/zimage70.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Plecturocebus geoffroyi/zimage97.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/ Piliocolobus kirkii/cimage3.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles marginatus/bimage97.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Nomascus hainanus/aimage13.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cacajao calvus/cimage0.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Plecturocebus geoffroyi/bimage96.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles spp/orgi-image39.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles geoffroyi/cimage50.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Gorilla beringei beringei/cimage33.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Lagothrix spp/aimage34.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Theropithecus gelada/orgi-image88.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca fuscata/cimage77.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Mandrillus sphinx/cimage53.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Piliocolobus rufomitratus/zimage0.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Hylobates moloch/orgi-images4.jpg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Aotus spp/dimage27.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles geoffroyi/ximage18.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rungwecebus kipunji/cimage94.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Leontopithecus rosalia/dimage2.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca silenus/orgi-image5.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles chamek/yimage48.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles belzebuth/bimage53.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus obscurus/cimage78.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Brachyteles hypoxanthus/bimage30.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cacajao calvus/aimage12.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus obscurus/bimage17.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Colobus guereza/bimage13.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Colobus guereza/bimage15.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus vetulus/orgi-image41.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus auratus/image1.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saimiri boliviensis/orgi-image42.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Leontopithecus rosalia/zimage88.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Alouatta spp/cimage86.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/ Piliocolobus kirkii/aimage31.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca mulatta/aimage98.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles belzebuth/bimage36.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Leontopithecus chrysomelas/orgi-image14.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca spp/cimage1.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles chamek/yimage29.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Lagothrix spp/zimage66.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Pygathrix cinerea/yimage83.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Leontopithecus chrysomelas/cimage21.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus poliocephalus/cimage64.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rhinopithecus roxellana/cimage38.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rungwecebus kipunji/yimage32.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cebus spp/ximage10.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Nomascus hainanus/cimage16.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saguinus spp/orgi-image15.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Hylobates klossii/cimage7.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Colobus guereza/cimage95.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Callithrix spp/orgi-image45.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus obscurus/bimage26.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Colobus guereza/orgi-image60.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Semnopithecus priam/orgi-image16.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles chamek/yimage17.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles marginatus/image75.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus cristatus/orgi-image72.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cebus spp/cimage19.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus vetulus/orgi-image90.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saguinus spp/zimage55.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Rhinopithecus roxellana/yimage88.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca pagensis/image99.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Macaca sylvanus/image25.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Pygathrix nemaeus/dimage95.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cercopithecus mona/cimage81.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Cercopithecus ascanius/yimage34.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Erythrocebus patas/yimage16.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Semnopithecus priam/orgi-image3.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Semnopithecus spp/bimage58.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Ateles belzebuth/yimage45.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Saguinus oedipus/orgi-image41.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Callithrix spp/yimage32.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Oreonax flavicauda/dimage49.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Trachypithecus vetulus/aimage78.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Colobus guereza/zimage18.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Papio cynocephalus/dimage53.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
augimg/Nasalis larvatus/bimage13.jpeg,Macaque,Macaca spp.,12.0,56.0,Common,Asia,Omnivores,25.0
